idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
0	6	7.15377351006294	0.0683015637490135	0.122155993994806	0.999995522446132	-0.00213340922672483	-0.000403400108256086	0.00205934968165476
1	7	7.14746753115884	0.0632183464917762	0.121134497903559	0.999995531072854	-0.00213119596362635	-0.000404483558452185	0.00205723871641222
2	6	4.76933772770754	0.0388713495578443	0.0802240631426688	0.99999801020469	-0.00142208796613878	-0.000269898792874263	0.00137273709001833
3	4	1.19185936655178	0.00888188612578902	0.0198947519323228	0.999999875729606	-0.000355404212180084	-6.73270474985433e-05	0.000343068049046348
4	11	8.34605596281857	0.0563743020747672	0.138222029905512	0.999993910003489	-0.0024872416505432	-0.000478179563451825	0.00240102669932531
5	12	8.34268934153197	0.0504254139552156	0.136940465434935	0.999994129819003	-0.00241767088713108	-0.000467153717686537	0.00238263770225921
6	8	2.38443382115521	0.0127754249775422	0.0388637384956478	0.999999502896418	-0.000710640742053802	-0.000136372887455301	0.000686002250726858
7	10	3.57511139882623	0.0166601564888182	0.0577942535336112	0.999998882741112	-0.0010652593624901	-0.000205549328676286	0.00102834259449856
8	10	2.38353483041745	0.00944609150313134	0.0382128693459569	0.999999503429196	-0.000710155150110718	-0.000137279408272762	0.000685547509470429
9	14	5.96045705994696	0.019430879595377	0.0946980160665238	0.999996951902378	-0.00174734209574751	-0.000336273868599999	0.00171169548636788
10	11	1.19232418213415	0.0030637976733657	0.0187928622549881	0.99999987577085	-0.000355161931997237	-6.90311231980384e-05	0.0003428600160711
11	19	9.54890931368553	0.0236733185331174	0.141120115544837	0.999996203434536	-0.000866672720016398	-0.000538463850731275	0.00255969755855737
12	20	9.55156040693847	0.0214827005530402	0.140273062737283	0.999996297845769	-0.000695134406693399	-0.000421667524464337	0.00259678251129875
13	18	5.96930317328749	0.00298124097094917	0.082485967964916	0.999998726637362	0.000605302581541717	-0.000610929391338592	0.00134428334760667
14	18	4.778052432417	0.00122549930666164	0.0655707190094239	0.999999061405291	0.00046728327055074	-0.000635338977792798	0.00112034783207158
15	22	8.36399364800637	0.0145220614153207	0.121466601842235	0.999996664624499	-0.000363927562310867	-0.000668191924741767	0.00246816048081204
16	18	2.38842620104149	0.000123393868804605	0.0341020878974555	0.999999342726545	5.86222082974717e-06	-0.000990202419261397	0.000577937090512742
17	19	2.38919701819892	0.000831820294855129	0.0329472810056407	0.99999974748341	-0.000170489810867188	-0.000230424653692824	0.000650285183637973
18	25	8.36614402103956	0.0173065279799147	0.106123839049207	0.999995600234966	0.000540037721105251	0.000605658353873678	0.00285325216693354
19	23	4.78435278108192	0.00457940625361857	0.0664672149396265	0.999998285965477	0.000204341402969054	0.000909780882304755	0.00159956539251325
