idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
1	30	6.09385292657379	-7.70511198016496	-0.415317467463067	0.809674949957705	0.0118329803539342	0.022856946987758	-0.586313922708075
2	20	3.96995905207944	-2.71366332932988	-0.149907888285511	0.898498364075517	0.0122382400762115	0.0283729671627543	-0.437887987923667
3	28	5.69784787119229	-6.20767915893705	-0.370548414820794	0.831226226805719	0.0124171155866679	0.0238224605069233	-0.555284850762409
4	24	4.77897296608262	-3.99198930927876	-0.22852734848782	0.871037731219219	0.0121406815090711	0.0293865472175295	-0.490185990709244
5	31	6.57042819552511	-7.51379371570218	-0.410024470044687	0.839993073341345	0.0137686871203798	0.0224744869252921	-0.541956601058598
6	20	3.57038934884627	-2.10318050986119	-0.10390312937071	0.926673175205799	0.0103977161748816	0.0249020351874515	-0.374898122822551
7	29	6.11022502311265	-5.75057795082262	-0.311952611822164	0.867936639387321	0.0112327194161529	0.0197408865145941	-0.496155331950771
8	24	4.54367295933171	-3.08577368949444	-0.163174011781	0.909852233696538	0.00976596550215408	0.0256042494521043	-0.414026522296852
9	25	4.779618604303	-3.22599448317959	-0.154553981459464	0.912554044883531	0.0108717406009696	0.0205500516881778	-0.408294765823204
10	19	2.62402609010628	-1.10802082140085	-0.024373675500918	0.965861449946689	0.00867152081468617	0.0140366872057803	-0.258533238957638
11	33	7.91929170986984	-6.43365432682403	-0.179188385260618	0.904640832771674	0.0111248743175267	0.011727817611205	-0.425868124127259
12	32	7.51327374673823	-5.41775206129728	-0.141601426161379	0.918637224527108	0.0113730128143013	0.0094343174365705	-0.394825655127884
13	23	3.45719005603212	-1.47445207331195	-0.0221117697116909	0.963261945964865	0.00722437268452595	0.0111064878188597	-0.268236607911048
14	33	8.05074238373442	-4.92029854944472	-0.0755766396998882	0.938477031756049	0.0114363637343172	0.00628582689894319	-0.345094999719046
15	20	1.76423606208321	-0.452264952187286	0.00100787411153513	0.989826905510088	0.00342288170733031	0.00453217925948975	-0.142163428350265
