idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
0	1	0.961173532944783	0.0114323265277303	0.026108781941919	0.999997302803682	-0.000345899743972378	-0.00215506564173999	-0.000793996730428623
1	7	5.71381991806153	0.0707506304655089	0.173049538321738	0.999977044045294	0.00639266925523675	0.00142457974789787	0.00173658710467767
2	5	2.88179123148243	0.0410435906438001	0.107327557576587	0.99998039406583	0.00369103979862593	0.00493611989618636	0.00110563534816377
3	12	8.44992311951533	0.126826763795043	0.219546392761533	0.99997585786364	0.00475670230672918	0.00298670116258568	0.00409109877754729
4	9	4.68474175675041	0.0614341562537271	0.158030342093577	0.999988137501573	0.00319467842904822	-0.00268440508895098	0.00251253958929149
5	6	0.931734973019214	0.0108392108937211	0.0359311969338464	0.999997762490945	0.0013642654156609	-0.00152571461054761	0.000534778371549284
6	9	2.79583628306652	0.0336854474464405	0.0675973168972611	0.999998868893051	-0.000373160081165246	-0.000707617422557873	0.00127367254670134
7	15	7.36406879367383	0.0952794435667898	0.173456763372147	0.999992368783323	0.000598054908840054	0.00132848953515439	0.00362488910165347
8	17	8.23924301721341	0.104482828690375	0.18622299282649	0.999987219266449	0.00137777060305885	0.000738350882533533	0.00480810668512436
9	17	7.3095301294129	0.0880357094399139	0.183500417280204	0.999989050494309	0.00170312672617412	-0.000417667789884519	0.00433864085439644
10	13	2.75721060524756	0.02852928044525	0.0668993134979296	0.999998293528651	0.000933900307973775	0.000928736704208126	0.00129546058802526
11	19	7.24365158738467	0.0873692628529351	0.212738856445851	0.99998258729672	0.000262691679462294	-0.00302747324609306	0.00505870558376845
12	15	2.70049037977955	0.0264055761350764	0.101387934097368	0.999996743595976	0.000420650532693977	-0.00194943948448162	0.00159233673240067
13	19	5.40954289078974	0.0616860268834118	0.164214128471515	0.999985283648482	-0.000597460561485487	-0.00329688526468786	0.0042668577305695
14	18	3.60873151149932	0.0392511832183043	0.106410475027906	0.999992211292721	2.69056577044307e-05	-0.0024746589963194	0.00307452318751021
15	22	6.2531544284199	0.0714064994180331	0.135923471788128	0.999985096302769	-0.00107765686651309	-6.00892336402337e-05	0.00535184242139184
16	24	7.09280599690877	0.075661025377381	0.117660512097386	0.999979731129197	-0.00106037683182602	0.000237137270943017	0.00627349166479182
17	23	5.32314781433247	0.0501407616798258	0.0893003889757906	0.999988418642214	-0.000963541471191101	0.000828156563994505	0.00464201744753263
18	26	7.01595273704593	0.058795352209021	0.0859161212088521	0.999981009923194	-0.000354336523955957	0.00217064056398905	0.00575695736992097
19	29	8.63350221759395	0.0576126836808215	0.0786928314909908	0.999974687432028	0.00063156361761659	0.00370743720455604	0.00603991158791144
20	26	5.23205407164592	0.0301728485412611	0.0635413457627009	0.999990017391552	0.000109158738109713	0.00172003109912072	0.00412246220488016
21	24	2.62409080615049	0.00905187029397421	0.0358412521508047	0.999996883375356	0.000573423308454454	-0.000183388605532847	0.00242297212185689
22	30	6.78735569739781	0.01888782529548	0.0478712596909633	0.999990615031047	3.41021790302643e-05	0.000987578989266944	0.00421821936475221
23	33	8.28791977466208	0.0245139257839092	0.075480764360207	0.9999873714264	-0.00107777894572816	-0.000215761761332311	0.00490396035112626
24	35	8.95803812589262	0.0231060135164761	0.0651339548736754	0.999981246446785	-0.00134670159905775	-0.000400981531388904	0.0059609028971018
25	35	8.09480232290302	0.0141528720374168	0.0627194072485993	0.999984093456587	-0.00131144160119962	-0.000630633216412049	0.00544933541635229
26	31	4.12024470568093	-0.0058701707319296	0.0315045029873398	0.999997688868863	-0.000759811479583392	-0.000670513294336136	0.00189614223370242
27	28	0.827008615199845	-0.00563255144086711	0.00537545458807271	0.999999699055865	-0.000166520455065788	0.000677254878783772	0.000339830761247256
28	35	5.55215455366375	0.00626657719087915	0.0781784946853923	0.999982941332579	-0.0017256229214806	-0.0037119055517885	0.00416665651950784
29	37	6.23331133993996	0.0167561284881727	0.0874555264934967	0.99998159391862	-0.00129171257579474	-0.00122857538729441	0.00579947455510448
30	34	3.14698105909624	0.00238659790069147	0.0509142806550416	0.999995434521065	-0.000727951846548769	-0.00154975579276874	0.00248983535971628
31	39	6.08875253274643	0.0362068302644927	0.0777751517863441	0.999973642991497	-0.00136549106491973	0.00169369966672702	0.00692676965870047
32	42	7.42187149739873	0.0823288262892063	0.0807543567630241	0.999952548634114	-0.00332526300623187	0.00176788702857026	0.00898430195030708
33	41	5.9431618553068	0.0593839240454055	0.0642145901888508	0.99996577914234	-0.00320270739075501	0.00126910888746571	0.00752147407453586
34	42	5.86462976640728	0.0640720762356198	0.0530616451277267	0.999965118042046	-0.00324274707958693	0.00228967196227781	0.00734878852865956
35	39	2.97166734400362	0.0176028860715261	0.0398562042979406	0.999988511414189	-0.00090142599908125	0.00263573680556624	0.0039009437697984
36	47	7.65600939329209	0.100595255267537	0.0586926699340143	0.999961081538145	-0.00814950569019938	-0.000633749332101442	0.00331953729494021
37	41	2.898809176491	0.034411444644995	0.0551150373561956	0.999988139287333	-0.0032262401379025	-9.86591446317788e-05	0.0036473175901759
38	51	8.66655562551629	0.0900867600555884	0.093865684516018	0.999861913997439	-0.0153805805592427	0.00187862245395123	-0.00600511920899891
39	45	4.15479081512922	0.0507815409726948	0.0407003106397614	0.99997896740969	-0.00601235574278398	-2.83700019445275e-05	0.00243218252076379
40	46	4.06565175081482	0.0381992622463138	0.0212044193078656	0.999983717736517	-0.00553037542621422	-0.00125803649116763	0.000629725088292057
41	46	3.37517414381453	0.0249134594532029	0.00856159218559984	0.999988312909874	-0.00475592764515234	-0.000835780771664679	-0.000238047053479908
42	46	2.68154794186138	0.0169015690869465	0.0103357935801857	0.999987988863261	-0.00454457940298075	-0.00153857453984844	-0.00100085745492687
43	58	8.80625465445718	-0.103858817435544	0.0956841921923346	0.999095343744358	-0.0255028933446399	0.00205366436853109	-0.0339687945334581
44	49	3.24120407042222	0.00258244194997982	0.028418987209748	0.999965182819674	-0.00569943040007368	-0.00156802813182306	-0.00588990061949224
45	49	2.57828565762264	-0.000522840312973087	0.0197000635112546	0.999977351317962	-0.00408732161801609	-0.000530797638497424	-0.00532061152229404
46	47	0.63756770936837	-0.000765854335476442	0.00165980446298914	0.999998894862712	-0.000213860710948165	-0.000985009006241645	-0.00109283768600893
47	52	3.07867921938096	0.00567223789036873	0.0243045622392462	0.999894395673085	-0.00940206052543797	0.00465564594149446	-0.0100560290522161
48	50	1.25648051905077	0.0113040109341992	0.0169181479418752	0.999976512929582	-0.00457931416686248	0.00355101063322401	-0.00365975333027966
49	63	6.87842491709677	-0.203153611632932	0.0749638620633699	0.998580306354357	-0.0216515839693289	0.00393856276297619	-0.0485084363406967
50	55	2.82876768650267	-0.0042028174918223	0.0413035235594357	0.999837508983602	-0.0101065504792508	0.00242176696964975	-0.0147291653402564
51	70	7.58814610678427	-0.424927178570128	0.14973940372574	0.996245801091935	-0.0204861487314152	-0.00255457527447693	-0.0840719671591529
52	70	7.00519050949407	-0.392318860948401	0.143012893538726	0.996505296806329	-0.0186518567083868	-0.00260292583258411	-0.0813789066980456
53	58	2.53013084301667	-0.0152465284543561	0.0385739605207129	0.999779688488745	-0.0101225508171507	-0.000238625054019992	-0.0183861771009254
54	72	6.39113733248635	-0.422343983592215	0.162695952754111	0.995634933947929	-0.0151555829661826	-0.00450304549629745	-0.0919842877273937
55	57	0.991015375409723	0.00209267282806766	0.0151476713510206	0.999964414938237	-0.00389501638828809	0.000328275664704081	-0.00747595744058103
56	77	6.56451391206709	-0.666530505651972	0.173875666813088	0.990524476197788	-0.0120518350909278	-0.00486453639428452	-0.136719975167153
57	76	5.84742636413043	-0.552055895958574	0.159098387067264	0.992568203702317	-0.0094385213418704	-0.00431752449319956	-0.121246172295399
58	87	7.98236400105651	-1.83452840129573	0.202387089023055	0.954724020055096	-0.00984261300755007	-0.00486275358111569	-0.29729029941562
59	70	3.48066984686106	-0.176496773759933	0.0823462425082486	0.998404537633139	-0.00590851333624182	-0.00144973411071916	-0.0561370374594259
60	65	1.74397588652917	-0.0316325336105482	0.0316980420993887	0.999750512297949	-0.00635892454514463	0.00234602348140186	-0.021283172048413
61	66	1.62175879058885	-0.0326182931503406	0.0390671090057285	0.999734236375638	-0.00632442127944949	0.00189762655866105	-0.0220874925544849
62	77	4.01207637257366	-0.432615604348227	0.115540185557774	0.993543193074975	-0.00624417963269959	-0.00358198837863694	-0.113225894009956
63	75	3.16760019341596	-0.285080492816822	0.0994337411059563	0.996289090955038	-0.00323394957158714	-0.0031209536053388	-0.085952594275829
64	76	3.10184428154187	-0.315445063964833	0.0960018081215276	0.995689250164566	-0.0017779477364326	-0.00332686588759072	-0.0926751745179726
65	69	1.06252503546016	-0.0467464749481526	0.0409544966020264	0.999727303147355	0.00159356523993761	-0.00364872536622718	-0.0230101433012697
66	85	4.71438236844843	-1.0868459662904	0.12801092720726	0.974779695202014	-0.000590314465739573	-0.00422278629005688	-0.22312858496089
67	69	0.520101388930404	-0.0189651246907126	0.0169116354881147	0.999909621268703	0.000700406474796717	-0.00358305855381873	-0.0129391041594164
68	87	4.7129242071114	-1.27292231481788	0.0935705531318617	0.967313123609959	-0.00453232885293547	-0.00289753646102312	-0.253527874541578
69	71	0.524439183657351	-0.0168062181789301	0.0139266885470521	0.999861789195453	-0.00167038283817595	-0.000390878072390743	-0.0165366121794832
70	84	3.47708140275794	-0.723654115667044	0.0568313834365826	0.984049480949722	-0.0017000630242987	0.00125199099035519	-0.17788243687013
71	91	5.05011966966308	-1.844312352374	0.0537613132350791	0.946246244270332	-0.00763783037329373	0.00277145077387338	-0.323345059977863
72	100	6.97908844303649	-5.01260782499795	-0.0832288634204512	0.844670611258135	-0.00535108275498418	0.0105870830298179	-0.53515496640046
73	74	0.255251633417734	-0.0142757866251016	0.00452629464759531	0.99994800823649	0.000489882094061367	0.000539257956877107	-0.0101710392913956
74	85	2.75614199431675	-0.577082921032033	0.0402169338579675	0.986833323637585	-0.00191862006541542	-0.000598442352192776	-0.1617280189769
75	95	5.32938992695995	-2.60145801963536	-0.0360835126623344	0.920329156414607	-0.00700348626049717	0.00383708866719208	-0.391063258033705
76	88	3.10250623162921	-0.81387122752801	0.0360947287777133	0.978683789421023	-0.0051761865705588	-0.000470808269877061	-0.205307149794316
77	89	3.16286965346083	-0.878777638485261	0.03316172548718	0.976232473577999	-0.00734141029813749	0.000477970379241252	-0.216601091342891
78	100	6.07237905036064	-4.10475978402809	-0.107806032777046	0.877699440404828	-0.00469977232259592	0.0102227551818216	-0.479079429457852
79	87	2.11249607410744	-0.460097650538495	0.0196244426518483	0.989347489219121	-0.000150716343326711	-0.00155696496503869	-0.145564757824492
80	83	0.775568854236858	-0.101497995846646	0.0122038014736991	0.998770907912228	0.00249634649116364	0.000748424205352988	-0.0494962788862808
81	104	6.59526826627183	-5.39905517642169	-0.168311301211734	0.859361473039743	0.00961996192825713	0.00475664387846595	-0.51125599197122
