idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
1	7	7.92894190049389	-0.0243584915807498	0.0742955713730472	0.999997052348706	0.00214426441106753	0.00112384785350897	0.000185445506278646
2	6	5.28379529521286	-0.0203711347066207	0.0502848394714732	0.999998049908388	0.00192934560510192	0.000414186931430098	-7.90831385538483e-05
3	7	5.29775186613515	-0.020151250111684	0.0391782170795255	0.999998444350415	0.000888902307288234	0.00152206288153624	-6.688814248022e-05
4	5	1.32074974244585	-0.00467245173134143	0.00939311218859174	0.999999902017564	0.000145517906403709	0.000413339453415268	-6.27685992758614e-05
5	8	3.98817511896842	-0.0132227250047884	0.0289874148126778	0.999999916512388	0.000354223526426413	0.000111871732099104	0.000170251655824827
6	13	9.37376858179814	-0.00858936072504554	0.0838629691057232	0.999990842501762	-0.00425086887917951	-0.0004534990941541	-0.000198406046359692
7	15	10.7479386172698	-0.0227104085104049	0.105195779553778	0.999999278596019	-0.000776637296562819	-0.000873407414762666	-0.000277130725319801
8	11	4.01077609576462	-0.000540231393483857	0.0264204535420159	0.999989265758046	-0.00430207517984512	-0.00171403449494364	-0.000150344875867275
9	11	2.67634213465267	0.0016302947268762	0.0127272149119539	0.999995599680899	-0.00293404531809793	-0.000390196653490522	-0.000199357672322643
10	12	2.68890685382821	0.0027385581496599	0.0192478745763716	0.99999824084641	-0.00182282631243866	0.000430648050469487	-0.000100750076215167
11	12	1.35037210996839	0.000733516096983216	0.0112049076356453	0.999999746900239	-0.000613257976294772	0.000355112099024484	-6.33206931911347e-05
12	17	6.77555825819399	-0.0215581916173116	0.0540667003860974	0.999991661705593	0.00401546828344949	-0.000600439523625645	-0.000438185040524256
13	14	1.35269549552202	-0.00759061507172975	0.0116465794016865	0.999997478979066	0.00194739035199241	0.00111203694378187	-0.000114368547812982
14	18	5.43727929425746	-0.000993108559741226	0.0779524996519954	0.999996904685258	-0.000526775892597602	-0.00237732609699058	-0.000511319557989448
15	19	5.46268476202544	0.00519605346030878	0.0745941018475685	0.999994663603912	-0.00254438449309011	0.00180937295555111	-0.000961790391503438
16	19	4.10833177446373	0.00647034915846526	0.0486772802807046	0.999989549885904	-0.00328395040803039	0.00300321593268638	-0.00104713072997624
17	20	4.11554599318069	-0.000906076008719138	0.0322112236170461	0.999992027705686	-0.000903529988253391	0.00377353943766	-0.000942633939377466
18	23	6.8783519483047	-0.0201164646739252	0.0622545827054191	0.999994835708861	0.003156102431368	-0.000107500631911119	-0.000596671319958665
19	24	6.88624853019767	-0.0169478597367605	0.106619608855088	0.9999916731169	0.00215080488915659	-0.00340576861175798	-0.000654580288390424
20	27	9.68725868273605	-0.0130330406544583	0.17515470154252	0.999993519283893	-4.69680180470033e-05	-0.00355844449547677	-0.000544662274428635
21	28	9.71134383985452	-0.0116275038382012	0.163307352418231	0.999994614566569	-0.00257709089109042	-0.00196677407026378	-0.000511116575998898
22	28	8.33642593196047	-0.0079582203571136	0.12335905403345	0.999995517717724	-0.0028748908498019	-0.000681131825462096	-0.000485393137987784
23	27	5.55871316189545	-0.000379249273878437	0.073740933347701	0.999996408648178	-0.00261337793255387	-0.000334907523043245	-0.000490696932345609
24	32	11.1847002446222	0.000481532686095044	0.121559192418198	0.999984043451875	-0.00558605023376889	0.000815392919138003	0.000209806603591993
