idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
1	39	5.68210869850662	6.17595461003689	0.0325413857209172	0.7443802417099	-0.00903562030080281	0.00477436111493583	0.667677780664922
2	31	4.96901246676465	3.14936104598483	0.0471910453744603	0.873542533902706	-0.00637907897408313	-0.000592421191967769	0.486705658331001
3	26	4.05878910284336	1.86080824064748	0.0384557557437045	0.936224499607716	-0.012531958089044	-0.00528856721788402	0.351139099813049
4	11	1.04605122933418	0.128543115666338	0.00718579321320732	0.998003821527775	-0.000259792713750314	-0.00276746524861795	0.0630923597577449
5	35	5.22414331997088	4.34014876498292	0.0257809241633906	0.817568903383756	-0.00627913395463418	0.00511556163487409	0.575773819937849
6	23	3.20090517260895	1.15982159237876	0.014863034049066	0.965569776958703	-0.0065814428045484	-0.00367221877285534	0.260035007727452
7	42	5.48844428972284	7.17419167814381	-0.00537563022689267	0.73079155664786	-0.0045117334521668	0.00329323793949888	0.682577834079988
8	38	5.28439988628874	5.24996408010459	0.0100727118649742	0.785109137937653	-0.00593777060918821	0.00823474816030161	0.619274231120369
9	34	4.79349055682973	3.60452908145736	0.00761025359685347	0.852352683820165	-0.00670195613645551	0.00497530364260778	0.522900786499859
10	42	5.42291733214177	6.81370781610243	-0.0332236407075483	0.751243604483771	-0.00522315019008321	0.00478750440881411	0.659987003831029
11	17	1.20806091211199	0.24624257219293	0.0167819467576285	0.995748682869187	-0.00726911645644666	-0.0015964514173099	0.0918105214727271
12	42	5.39115675933603	6.50423438032982	-0.00881291667810471	0.767564401241685	-0.000939719251957838	0.00359113952743681	0.640961083523107
13	30	3.6557412726465	1.9225179124454	0.00585135924061418	0.928607500694557	9.10055811928753e-05	0.00207741979964333	0.371057658186392
14	41	5.25504010815963	5.68805877878033	0.000280114844145843	0.795388926977623	0.000489357726245999	0.00412026443319403	0.606085174535231
15	38	4.83406126188776	4.20796846777225	0.0169019205627206	0.838069610672571	0.00167324121606437	0.00740360016929457	0.545510508272289
16	35	4.23189008495509	2.92999659115188	0.0150762866350892	0.886067121338706	0.00206370526865836	0.00536001553665613	0.463521377971448
17	43	5.44281183986109	6.01676987244953	0.037103942797789	0.807930545423487	0.00367308564401489	-0.000142845774488926	0.589266257144123
18	28	2.36448601171373	0.883526087345087	0.0046426912109952	0.971655287682841	0.00294977359734326	-0.000575624701715523	0.236383098824562
19	30	2.66770852927913	1.12512028619154	0.018194529435236	0.961348158349184	0.00619470511489704	0.0005858794017939	0.275265328024613
20	41	4.99994884076863	4.43898928879122	0.0620980192826855	0.854723131682547	0.00599845506957316	0.000842916329321219	0.51904881870169
21	40	4.72528243508235	3.80445314918453	0.0408092978649348	0.873691527652064	0.00423741242999231	0.00391224230332708	0.486446146253684
