idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
0	11	1.42894235890267	0.177944384417063	0.01282057901757	0.996937948750644	-0.00121186865429349	-0.00373972576968458	0.0780978371428447
1	16	2.29470892038787	0.499157642392838	0.0347261054867176	0.988854097378293	-0.00753422524812459	-0.00602813843452118	0.148574799663625
2	15	2.00389881811566	0.397326174591333	0.0296689107171458	0.991653822631003	-0.00616186960971074	-0.00611856851852222	0.128636272269978
3	29	4.58866144467019	2.55005504389138	0.0421600231997784	0.902656935909024	-0.00673022324136956	-0.00243414667582302	0.430301330558498
4	20	2.81385510229872	0.851151143110635	0.0247108387393121	0.977923497051527	-0.011114679752692	-0.00564503231027185	0.208591062653036
5	7	0.267198557357136	0.0185995174596943	-0.00109449281587318	0.999890151421706	7.12630506343897e-05	-0.000610675468862433	0.0148090204580466
6	31	4.6520742019074	2.92945259888175	0.0272269121032342	0.883451619411367	-0.00472272354207064	0.00151874079710927	0.468496131753688
7	30	4.39703223144844	2.56670486010506	0.027663636333206	0.900714336752859	-0.00508204404704053	0.000892211051509367	0.434381238494022
8	32	4.6111545150697	3.05191364540638	0.0207533140193235	0.877415917502833	-0.00543954515747463	0.00285396333333823	0.479691123489308
9	29	3.9916256177318	2.12863098024132	0.0194285350287702	0.920856058066294	-0.00669621573141716	0.000521494998517885	0.389844852550922
10	43	5.46227005189376	7.30698375567289	-0.0377278505169081	0.742300602173001	-0.0049479794739359	0.00374704985841436	0.670038277361886
11	24	2.69975502045667	0.971175572219661	0.00738591621984698	0.971877434281895	-0.0093688432965021	-0.00102371021282111	0.235298596524345
12	23	2.32321300854738	0.735514774115113	-0.00458193170563295	0.980165267176044	-0.00384092110325945	-0.0015144122017154	0.198138847534944
13	22	1.9274979246181	0.537760861502372	-0.0128187685837973	0.986829655923901	-0.00180128222373174	-0.00212047396851095	0.161738953754543
14	41	5.25504010815963	5.68805877878033	0.000280114844145843	0.795388926977623	0.000489357726245999	0.00412026443319403	0.606085174535231
15	21	1.31804115023236	0.308318739752636	-0.0129832094320333	0.993967412068989	-0.00326085165859699	-0.00128942151575434	0.109619742672077
16	41	5.18801999571292	5.29835775243976	0.0204828703774892	0.814683219325631	0.00199498675611641	0.00285643117100853	0.579895777685986
17	42	5.30231461359454	5.54228528877132	0.0332290466722756	0.81578008802927	0.00356575464033347	0.00103133436869306	0.578350300179935
18	35	3.98780201788784	2.58460739812635	0.0237457923447685	0.90199729827569	0.00428454881811933	0.00445962350470409	0.431697380468052
19	43	5.41135287484824	5.56534395759504	0.0687636881570188	0.828542380863408	0.00636811157753211	-0.001592646111596	0.559887876048852
20	41	4.99994884076863	4.43898928879122	0.0620980192826855	0.854723131682547	0.00599845506957316	0.000842916329321219	0.51904881870169
21	39	4.50516465778152	3.41312519414185	0.04242427204881	0.88284910978244	0.00467729567331204	0.00538187048566956	0.469602606180601
22	40	4.64621450045789	3.57997043378354	0.0159229611280377	0.884003296049556	0.00243511631616267	0.00583974911845963	0.467437846255822
23	46	6.08162316522788	5.93889943534918	0.0270061377444982	0.860126932245575	0.00467207126855899	-0.000480484520660697	0.510058429310313
24	47	6.40110441712196	6.06658788105134	0.0844822085270466	0.87027279683246	0.00530316132697843	-0.00294296440138272	0.492532714176307
25	42	4.94447459460617	3.51888935133637	0.06266412698027	0.902650838534292	0.00682228653456621	-0.00134022266943204	0.430317468740204
26	31	1.45071188087017	0.390396432595018	0.013596744068207	0.989366141552506	0.00770728628390505	0.000391489758546232	0.145241462480287
27	29	0.582398952507734	0.101453613303138	0.00483231971281424	0.998331117967915	0.00361267064486796	-9.75118278813066e-05	0.0576360824413675
28	34	1.88669594684595	0.588039364226543	0.00604264823135017	0.98409188964262	0.00235836568610752	0.00351774534809797	0.177609730360064
29	38	3.01643567138008	1.20853829612986	0.0149271830702454	0.967032770774025	0.00256942852796371	0.00611755916470639	0.254565499932765
30	43	4.67800824944637	2.31556249511421	0.0115594512258378	0.950673927289687	0.000222969584352297	-0.000301093353503981	0.310191785189356
31	41	3.67326908621162	1.46989833905239	0.00700844347315747	0.967439644696519	-0.000618098700942748	0.00199964327740332	0.253093171085733
