idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
0	8	7.76856543498823	-1.54638169465562	0.180913354978035	0.983201007119427	0.00719601527133276	-0.009743035210599	-0.182123777218804
1	6	4.93369784896545	-0.638454396343272	0.10074319855085	0.993291592969887	0.00311831950365596	-0.00561321709032375	-0.115458127529919
2	11	8.63899682783474	-1.9445998417209	0.190129206651413	0.978263746690384	0.00513441058739801	-0.00603509373321189	-0.207213072422672
3	4	0.993308052496253	-0.0308559164337434	0.0122024173790032	0.999728052539937	-0.00109562739122214	-0.00136262901539505	-0.0232543287903889
4	8	3.94097772141962	-0.430195224015349	0.05908517728406	0.995705107915144	0.00510397461301101	-0.00301239357381951	-0.0923916284075454
5	11	5.83953811052371	-0.894925533311322	0.105260540941819	0.990343750459032	0.00436068742966249	-0.00258296288585465	-0.138540855470903
6	8	1.9742751657266	-0.122958856502852	0.0315193657967703	0.998948280184008	0.00349683690176993	-0.0027854460354313	-0.0456327397761531
7	14	6.73827624871123	-1.19265995057422	0.107557267892946	0.98664623834821	0.00385632558150783	-0.00125686226349442	-0.162827360733964
8	15	6.71671392378854	-1.19135566655973	0.0997542022650483	0.986541785425471	0.00153235230029095	-0.000861127852431243	-0.163499895916705
9	16	6.69471453254911	-1.2011183056369	0.0962119976524554	0.986479258027097	0.00374827917641822	-0.000717675402973284	-0.163841718825026
10	18	7.57190162827822	-1.54693382178252	0.113859542606445	0.982300041900837	0.0032416980378012	-0.00145418380757047	-0.187280550044311
11	17	5.74164307430597	-0.899675121460202	0.0891850713671981	0.99008829310905	0.00380946500052899	-0.00142834451104983	-0.140387391373923
12	20	7.52165862094353	-1.5343586321229	0.11625285147412	0.982437551647732	0.00548684494477092	-0.00384667435048337	-0.186471324179895
13	16	2.89712303612082	-0.249808564570483	0.0444537870428428	0.997541745885632	0.00361659416026767	-0.00115769207977901	-0.0699717458062451
14	17	2.88777140349647	-0.24695543554324	0.0425553953193464	0.997559979198035	0.00206722319314569	-0.00091688052747601	-0.0697780325086966
15	16	0.967658986266272	-0.041375112546654	0.0128897617523337	0.999725845903275	0.00216393010651166	-3.80561676527895e-05	-0.0233141371532924
16	23	6.55549169341228	-1.18603873429171	0.097243834998476	0.986718316578871	0.00514384286927717	-0.00694001262084831	-0.162210791358396
17	22	4.72105691015043	-0.630044116538322	0.0682337980716159	0.993146782538504	0.00480902419287494	-0.00600817381089077	-0.11662008174919
18	20	1.90481909041407	-0.117855468416404	0.0227731701088932	0.998900837478432	0.00201601710671775	-0.00188330131085516	-0.0467921546424683
19	26	6.56812685575784	-1.17350380374969	0.0944449530155801	0.988081912215116	0.00785407455214157	-0.00665272615580476	-0.153584470246652
20	30	9.37723483287248	-2.21508064419253	0.123607624995652	0.979844277782368	0.00834362680857471	-0.0048225722304748	-0.19953024328635
21	26	4.74570273676445	-0.619531994591835	0.0539955804032459	0.994168100598358	0.00698549082803149	-0.00450817967936949	-0.107520542160663
22	24	1.90913260202577	-0.118938536435896	0.0120451159469679	0.999005410356584	0.00235813567228857	-0.00072912244486372	-0.0445207553269701
23	24	0.959954107980215	-0.0386774403046459	0.00689713710407958	0.999760535775103	0.00202270289972245	-7.84345625890806e-06	-0.0217894405191797
24	27	2.89621912328864	-0.223643003677681	0.0233408983231924	0.998304000343945	0.00259437455644854	-0.0014254461319971	-0.0581408653294999
25	30	4.88303936383013	-0.51602274149013	0.0377299403610422	0.996006255674993	0.000815370755675169	-0.00118303321749807	-0.0892719119276463
26	27	0.976699058711698	-0.0330358510644712	0.00442581033869128	0.99983588531653	0.000407988177970477	0.000121808461685704	-0.0181113539432166
27	28	0.987061737401617	-0.0302843586410498	0.00588196765880989	0.999843069809585	0.00073558263917563	0.00109950910699151	-0.017665948931495
28	29	0.992687457173762	-0.0306452554952836	0.0092229350957704	0.999850105206229	0.00018834175267344	-6.99866319765864e-05	-0.0173126181829686
29	35	6.08506187485813	-0.656465117906533	0.0509911261130997	0.995494797972658	-0.000320071254082217	-0.00134161095712318	-0.0948061434919158
30	31	1.00038271717372	-0.0255126106437374	0.00526963845308611	0.999868257772236	-0.000166322167546445	-0.000944806382975831	-0.0162032952620351
31	39	8.3833958175154	-1.11080699688386	0.0266338144273256	0.9938661180868	0.00945455327282316	-0.000564003816701913	-0.110183631457587
32	34	2.06499446008978	-0.0846168893299919	0.0106169376200051	0.999514527126468	-3.41971444963079e-05	0.000892466573106497	-0.0311434165936295
33	35	2.09089772039302	-0.0804246397819477	0.00920882181365557	0.999535419697275	-0.000506111049858695	0.000716065419583417	-0.0304659789357392
34	35	1.05276005206672	-0.0233645568127992	0.00474828258148552	0.999888240126188	0.00024624099121654	5.19034440921911e-05	-0.0149480409673255
35	43	8.80753568522378	-0.912214204489933	0.0314553048129446	0.996737350783825	0.0141160738275492	0.000647485824355148	-0.0794667903859458
36	38	2.16873993389314	-0.0809625631443561	0.00582346873798315	0.999695876374327	0.00428480288978017	-0.000484670775816778	-0.0242808632177888
