idx1	idx2	t_1	t_2	t_3	q_1	q_2	q_3	q_4
1	6	5.95465849986514	0.0526677563246548	0.100919633632165	0.999996897978705	-0.00177566238715866	-0.000336380900276905	0.00171403148892104
2	6	4.76933772770754	0.0388713495578443	0.0802240631426688	0.99999801020469	-0.00142208796613878	-0.000269898792874263	0.00137273709001833
3	12	10.729623682161	0.0798742054208767	0.178959141432059	0.999990210521667	-0.00312941520158812	-0.000602201772516345	0.00306968636081668
4	9	5.96205506921606	0.0402705535552705	0.0987414745914202	0.999996891788131	-0.00177704067944562	-0.000340390880556713	0.00171542255697674
5	10	5.95861204503666	0.036078421282085	0.0979017353477817	0.999996895874491	-0.00177574122037421	-0.000341392263739349	0.00171418663567319
6	11	5.96024352927095	0.0319352273773117	0.0971429068162685	0.999996894671233	-0.00177595469679164	-0.00034268309046834	0.00171440984170938
7	14	8.34377234335987	0.0388459174258085	0.134824475534146	0.99999399479962	-0.00245755724575473	-0.000473046755457448	0.00239729093961968
8	11	3.57584846240966	0.0141715929461305	0.0573275620567731	0.999998882456651	-0.00106531656102849	-0.000206310476709613	0.00102840753651006
9	13	4.76922538534888	0.0161874052235343	0.076694156453564	0.999997051389959	-0.00188507412630071	-0.000361360543609566	0.00148765771744557
10	13	3.57749189530657	0.00980180872303195	0.0572643995020078	0.999998131280126	-0.00153005120809607	-0.000292484573126481	0.00114491586197808
11	14	3.57641670250459	0.00665993843236581	0.055825446121835	0.999998916042288	-0.0010371310351377	-0.000198502473737957	0.00102609465073046
12	15	3.57833307710681	0.0034950033273758	0.0543637708798885	0.99999939543059	-0.000462300785681123	1.75056689469877e-05	0.000997551998417407
13	20	8.35825229485121	0.011162102652173	0.117998661376109	0.999997700908407	0.000193276928415015	-0.000257294880994588	0.00212005218635667
14	17	3.58336405329555	-0.000446509935350346	0.0494665933196125	0.999999545913915	0.000340769392326774	-0.000110930334468281	0.0008830303767547
15	18	3.58430497729842	0.000269543641530727	0.0497474859144436	0.999999329867759	0.000178681916941708	-0.000793859805408206	0.000823482491901203
16	24	9.56290885540605	0.0212386148608519	0.140240432617998	0.999995308566778	0.000237802221844556	0.000310273421386472	0.00303809561106711
17	20	3.58366062523584	0.00249829933258495	0.0509326561750419	0.999999431597376	-0.000285489013344621	-0.000169977677728416	0.0010131182250439
18	25	8.36614402103956	0.0173065279799147	0.106123839049207	0.999995600234966	0.000540037721105251	0.000605658353873678	0.00285325216693354
19	26	8.37153491165804	0.014586328724704	0.109949895100617	0.999995111076612	0.00109390836057159	-9.73314216165605e-05	0.00292774895900669
20	24	4.78566229140353	0.00354862385370512	0.0627424257094446	0.999997925914304	0.00064633738819794	0.000944501652330703	0.00168473490492321
21	28	8.37617749328373	0.0129822138266813	0.103038188684557	0.999995110992552	0.00125256995871385	0.000496409542226645	0.0028218144976377
